time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
6.346,2,Atta_2,145.8,1221.0,1.1,5.2,0.3,,,,
6.346,4,Atta_4,118.5,345.5,0.3,-11.5,-1.1,,,,
6.411,2,Atta_2,140.5,1221.0,0.4,-5.3,-0.7,,,,
6.411,3,Atta_3,515.8,1546.1,269.2,-8.2,-1.1,,,,
6.411,4,Atta_4,132.0,352.5,2.0,15.2,1.7,,,,
6.509,3,Atta_3,523.3,1543.3,269.8,8.0,0.6,,,,
6.509,4,Atta_4,156.6,360.5,1.2,25.9,-0.8,,,,
6.626,2,Atta_2,149.4,1219.7,0.9,9.0,0.5,,,,
6.626,4,Atta_4,135.1,353.2,0.6,-22.7,-0.6,,,,
6.682,3,Atta_3,513.8,1545.8,270.2,-9.8,0.4,,,,
6.744,4,Atta_4,154.4,359.5,1.1,20.3,0.5,,,,
6.8,2,Atta_2,145.1,1220.5,0.7,-4.4,-0.2,,,,
6.865,1,Atta_1,555.3,112.1,86.6,10.5,-0.9,,,,
6.865,4,Atta_4,139.1,353.0,0.8,-16.6,-0.3,,,,
6.931,1,Atta_1,562.2,116.2,86.6,8.0,0.0,,,,
6.931,2,Atta_2,150.5,1218.9,1.0,5.6,0.3,,,,
6.931,3,Atta_3,520.3,1544.7,269.1,6.6,-1.1,,,,
6.931,4,Atta_4,124.5,348.7,359.9,-15.2,-0.9,,,,
6.992,1,Atta_1,554.3,110.9,86.6,-9.5,0.0,,,,
6.992,3,Atta_3,518.4,1541.2,270.6,4.0,1.5,,,,
6.992,4,Atta_4,135.9,351.4,359.9,11.7,0.0,,,,
7.053,4,Atta_4,149.3,357.3,0.5,14.6,0.6,,,,
7.109,2,Atta_2,154.6,1216.0,0.2,5.0,-0.8,,,,
7.109,4,Atta_4,153.5,358.6,0.7,4.4,0.2,,,,
7.167,3,Atta_3,512.1,1545.7,269.6,-7.7,-1.0,,,,
7.167,4,Atta_4,148.1,356.3,0.7,-5.9,0.0,,,,
