time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
3.266,1,Atta_1,649.5,1460.6,266.3,13.4,-0.4,,,,
3.266,2,Atta_2,255.3,75.7,91.0,-14.7,-0.3,,,,
3.266,3,Atta_3,254.4,1456.5,272.2,15.6,0.6,,,,
3.322,1,Atta_1,665.5,1467.5,266.1,-17.4,-0.2,,,,
3.322,2,Atta_2,264.1,78.0,92.1,9.1,1.1,,,,
3.322,3,Atta_3,268.9,1464.6,272.2,-16.6,0.0,,,,
3.322,4,Atta_4,653.7,117.0,86.6,-4.1,2.9,,,,
3.384,1,Atta_1,651.8,1461.5,266.1,15.0,0.0,,,,
3.384,2,Atta_2,250.4,72.0,92.1,-15.0,0.0,,,,
3.384,3,Atta_3,258.4,1457.3,271.9,12.8,-0.3,,,,
3.384,4,Atta_4,621.1,96.1,85.6,-38.7,-1.0,,,,
3.448,1,Atta_1,656.1,1462.0,266.1,-4.3,0.0,,,,
3.448,2,Atta_2,266.9,82.1,91.4,19.3,-0.7,,,,
3.448,3,Atta_3,271.6,1454.2,271.8,13.6,-0.1,,,,
3.514,1,Atta_1,651.1,1461.8,266.3,5.0,0.2,,,,
3.575,2,Atta_2,261.5,78.5,91.4,-6.5,0.0,,,,
3.575,3,Atta_3,268.1,1449.4,271.8,5.9,0.0,,,,
3.575,4,Atta_4,645.8,117.5,85.8,32.7,0.2,,,,
3.703,1,Atta_1,663.7,1468.4,267.0,-14.2,0.7,,,,
3.703,2,Atta_2,291.6,95.3,90.6,34.5,-0.8,,,,
3.703,3,Atta_3,279.2,1459.3,272.1,-14.9,0.3,,,,
3.703,4,Atta_4,652.0,117.6,85.0,6.2,-0.8,,,,
3.771,4,Atta_4,643.0,111.1,85.0,-11.1,0.0,,,,
3.836,2,Atta_2,270.4,84.8,91.3,-23.7,0.7,,,,
3.903,1,Atta_1,645.0,1454.7,266.6,23.2,-0.4,,,,
