time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
3.803,2,Atta_2,175.2,931.5,3.0,-8.0,-0.1,,,,
3.855,2,Atta_2,168.8,931.4,3.0,-6.4,0.0,,,,
3.855,3,Atta_3,144.0,1264.4,359.4,-5.3,0.3,,,,
3.855,4,Atta_4,106.1,224.0,357.4,-4.4,0.5,,,,
3.912,1,Atta_1,148.0,582.5,359.7,-8.8,-0.2,,,,
3.912,2,Atta_2,157.0,923.2,3.0,-14.4,0.0,,,,
3.912,3,Atta_3,127.8,1256.2,359.1,-18.2,-0.3,,,,
3.912,4,Atta_4,98.1,218.9,357.7,-9.5,0.3,,,,
3.965,1,Atta_1,152.4,584.9,359.8,5.0,0.1,,,,
3.965,3,Atta_3,132.8,1258.3,359.1,5.4,0.0,,,,
4.021,3,Atta_3,156.1,1251.2,359.1,24.4,0.0,,,,
4.021,4,Atta_4,102.5,221.3,357.7,5.0,0.0,,,,
4.078,3,Atta_3,146.8,1254.2,359.2,-9.8,0.1,,,,
4.13,2,Atta_2,177.1,932.2,2.4,22.0,-0.6,,,,
4.13,3,Atta_3,160.9,1260.8,359.2,15.6,0.0,,,,
4.13,4,Atta_4,119.2,229.6,357.6,18.6,-0.1,,,,
4.184,1,Atta_1,148.8,582.1,359.8,-4.6,0.0,,,,
4.184,2,Atta_2,167.0,922.1,2.9,-14.3,0.5,,,,
4.184,3,Atta_3,138.0,1252.7,359.3,-24.3,0.1,,,,
4.184,4,Atta_4,98.6,219.4,358.2,-23.0,0.6,,,,
4.245,2,Atta_2,171.2,924.7,3.2,4.9,0.3,,,,
4.245,3,Atta_3,136.3,1257.2,359.3,-4.8,0.0,,,,
4.309,2,Atta_2,166.9,922.1,3.2,-5.0,0.0,,,,
4.309,3,Atta_3,133.7,1254.1,359.3,-4.0,0.0,,,,
4.414,2,Atta_2,163.4,924.0,3.1,-4.0,-0.1,,,,
4.646,2,Atta_2,172.4,927.7,3.3,9.7,0.2,,,,
4.646,3,Atta_3,139.2,1260.5,359.4,8.4,0.1,,,,
4.646,4,Atta_4,93.7,217.8,357.1,-5.2,-1.1,,,,
4.715,1,Atta_1,108.1,576.8,0.1,-41.0,0.3,,,,
4.715,2,Atta_2,120.7,925.5,3.3,-51.7,0.0,,,,
4.715,3,Atta_3,128.8,1255.1,359.4,-11.7,0.0,,,,
4.715,4,Atta_4,84.9,213.6,357.9,-9.8,0.8,,,,
4.766,3,Atta_3,137.2,1254.5,359.1,8.4,-0.3,,,,
4.821,2,Atta_2,137.9,923.8,2.1,17.3,-1.2,,,,
4.821,4,Atta_4,94.1,217.4,357.6,10.0,-0.3,,,,
4.876,2,Atta_2,154.1,924.7,1.8,16.2,-0.3,,,,
4.876,4,Atta_4,102.0,221.1,357.6,8.7,0.0,,,,
4.928,1,Atta_1,143.0,586.6,0.8,36.2,0.7,,,,
4.928,2,Atta_2,165.6,930.3,1.8,12.8,0.0,,,,
4.928,3,Atta_3,145.8,1260.9,359.5,10.7,0.4,,,,
5.008,4,Atta_4,113.5,226.7,357.0,12.8,-0.6,,,,
5.196,2,Atta_2,160.9,927.2,2.7,-5.6,0.9,,,,
5.292,3,Atta_3,141.0,1260.1,359.5,-4.9,0.0,,,,
5.356,2,Atta_2,147.6,929.8,3.5,-13.6,0.8,,,,
5.356,4,Atta_4,109.3,226.1,357.8,-4.2,0.8,,,,
5.438,2,Atta_2,141.0,930.3,3.5,-6.6,0.0,,,,
5.438,4,Atta_4,96.0,220.6,357.9,-14.4,0.1,,,,
5.526,1,Atta_1,167.9,589.0,359.9,25.0,-0.9,,,,
5.526,3,Atta_3,135.6,1262.1,359.4,-5.8,-0.1,,,,
5.526,4,Atta_4,109.2,225.3,358.4,14.0,0.5,,,,
5.601,2,Atta_2,148.1,929.4,3.3,7.2,-0.2,,,,
