time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
6.574,2,Atta_2,253.6,83.0,86.5,-15.0,0.0,,,,
6.574,3,Atta_3,307.4,1493.6,264.0,15.0,-0.1,,,,
6.574,4,Atta_4,667.2,134.1,86.0,-34.1,-1.4,,,,
6.635,1,Atta_1,613.6,1502.5,266.2,15.5,0.3,,,,
6.635,2,Atta_2,241.8,76.5,86.3,-13.5,-0.2,,,,
6.635,3,Atta_3,298.6,1485.3,264.1,12.1,0.1,,,,
6.635,4,Atta_4,662.3,132.7,86.7,-5.1,0.7,,,,
6.699,1,Atta_1,609.6,1499.8,266.2,4.8,0.0,,,,
6.699,2,Atta_2,252.6,82.3,86.3,12.3,0.0,,,,
6.699,3,Atta_3,294.9,1483.6,264.5,4.1,0.4,,,,
6.699,4,Atta_4,658.3,130.0,86.7,-4.8,0.0,,,,
6.752,1,Atta_1,622.1,1496.8,266.7,12.9,0.5,,,,
6.752,2,Atta_2,256.6,85.0,86.5,4.8,0.2,,,,
6.752,3,Atta_3,306.5,1482.7,264.6,-11.6,0.1,,,,
6.752,4,Atta_4,664.3,134.2,86.7,7.3,0.0,,,,
6.808,1,Atta_1,636.2,1504.2,266.7,-15.9,0.0,,,,
6.808,2,Atta_2,266.8,90.0,87.0,11.4,0.5,,,,
6.808,3,Atta_3,313.0,1493.7,264.6,-12.8,0.0,,,,
6.808,4,Atta_4,681.9,144.6,86.9,20.4,0.2,,,,
6.866,1,Atta_1,628.2,1510.8,266.7,-10.4,0.0,,,,
6.866,4,Atta_4,687.5,149.4,87.3,7.4,0.4,,,,
6.935,1,Atta_1,612.9,1501.9,265.7,17.7,-1.0,,,,
6.935,2,Atta_2,243.7,76.4,87.3,-26.8,0.3,,,,
6.935,3,Atta_3,298.8,1484.9,264.4,16.7,-0.2,,,,
6.935,4,Atta_4,672.2,140.5,87.3,-17.7,0.0,,,,
7.066,2,Atta_2,236.5,72.5,87.0,-8.2,-0.3,,,,
7.131,4,Atta_4,683.1,148.1,86.8,13.3,-0.5,,,,
7.184,1,Atta_1,623.4,1508.2,266.4,-12.2,0.7,,,,
7.184,2,Atta_2,246.7,79.4,86.8,12.3,-0.2,,,,
7.184,3,Atta_3,306.3,1491.1,264.2,-9.7,-0.2,,,,
7.184,4,Atta_4,691.3,153.2,86.0,9.7,-0.8,,,,
7.238,4,Atta_4,681.2,145.9,86.7,-12.5,0.7,,,,
7.298,1,Atta_1,616.5,1497.0,266.4,13.2,0.0,,,,
7.298,2,Atta_2,241.0,75.6,86.8,-6.9,0.0,,,,
7.298,3,Atta_3,295.6,1483.2,264.0,13.3,-0.2,,,,
7.298,4,Atta_4,668.9,138.7,86.7,-14.3,0.0,,,,
7.366,2,Atta_2,244.1,78.4,87.2,4.2,0.4,,,,
7.431,1,Atta_1,622.5,1506.1,266.2,-10.9,-0.2,,,,
7.431,2,Atta_2,254.9,84.2,86.9,12.3,-0.3,,,,
7.431,3,Atta_3,304.2,1489.8,264.0,-10.8,0.0,,,,
7.431,4,Atta_4,681.0,144.7,86.7,13.5,0.0,,,,
7.495,1,Atta_1,626.7,1510.6,266.2,-6.2,0.0,,,,
7.495,2,Atta_2,261.0,87.7,87.2,7.0,0.3,,,,
7.495,3,Atta_3,310.9,1493.1,264.4,-7.5,0.4,,,,
7.495,4,Atta_4,685.2,147.7,86.7,5.2,0.0,,,,
7.597,2,Atta_2,255.2,84.0,86.9,-6.9,-0.3,,,,
7.597,4,Atta_4,680.6,144.4,87.2,-5.7,0.5,,,,
7.658,1,Atta_1,630.1,1507.5,266.8,4.6,0.6,,,,
7.658,2,Atta_2,259.0,86.2,87.1,4.4,0.2,,,,
7.658,3,Atta_3,315.2,1491.4,264.4,4.6,0.0,,,,
7.658,4,Atta_4,676.3,140.5,87.2,-5.8,0.0,,,,
7.71,1,Atta_1,625.7,1498.0,266.8,10.5,0.0,,,,
7.71,2,Atta_2,249.2,80.3,86.5,-11.4,-0.6,,,,
7.71,3,Atta_3,306.8,1483.2,264.2,11.7,-0.2,,,,
7.71,4,Atta_4,670.8,138.5,87.5,-5.9,0.3,,,,
7.764,1,Atta_1,639.5,1505.4,266.5,-15.7,-0.3,,,,
7.764,2,Atta_2,263.0,87.7,86.3,15.7,-0.2,,,,
7.764,3,Atta_3,320.6,1490.6,264.2,-15.7,0.0,,,,
7.764,4,Atta_4,688.5,149.6,86.1,20.9,-1.4,,,,
7.817,1,Atta_1,611.2,1496.6,266.5,29.6,0.0,,,,
7.817,2,Atta_2,240.9,74.4,86.3,-25.8,0.0,,,,
7.817,3,Atta_3,298.6,1477.9,263.9,25.4,-0.3,,,,
7.817,4,Atta_4,666.5,136.9,87.4,-25.4,1.3,,,,
7.871,1,Atta_1,629.1,1507.9,266.6,-21.2,0.1,,,,
7.871,2,Atta_2,259.1,85.1,86.6,21.1,0.3,,,,
7.871,3,Atta_3,309.5,1492.5,263.9,-18.2,0.0,,,,
