time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
10.552,1,Atta_1,262.9,1479.1,270.6,4.0,-0.1,,,,
10.552,2,Atta_2,617.9,1477.9,269.0,4.3,-0.4,,,,
10.683,3,Atta_3,209.2,116.5,87.7,7.6,-0.7,,,,
10.683,4,Atta_4,631.5,169.9,84.9,-4.3,-0.1,,,,
10.749,3,Atta_3,234.1,130.9,87.2,28.8,-0.5,,,,
10.813,1,Atta_1,264.2,1483.2,270.5,-4.3,-0.1,,,,
10.813,2,Atta_2,623.3,1479.7,269.0,-5.7,0.0,,,,
10.813,3,Atta_3,238.1,133.6,87.2,4.8,0.0,,,,
10.813,4,Atta_4,635.8,172.7,85.2,5.1,0.3,,,,
10.937,2,Atta_2,627.9,1478.6,269.0,4.7,0.0,,,,
11.008,3,Atta_3,247.0,138.0,87.0,9.9,-0.2,,,,
11.07,3,Atta_3,242.6,136.0,87.2,-4.8,0.2,,,,
11.141,4,Atta_4,632.6,169.6,84.9,-4.5,-0.3,,,,
11.267,3,Atta_3,236.5,132.2,87.6,-7.2,0.4,,,,
11.267,4,Atta_4,637.0,172.4,85.2,5.2,0.3,,,,
11.327,3,Atta_3,207.4,116.8,88.5,-32.9,0.9,,,,
11.447,4,Atta_4,632.1,170.1,85.0,-5.4,-0.2,,,,
11.562,3,Atta_3,203.2,114.2,88.5,-4.9,0.0,,,,
11.616,3,Atta_3,199.7,112.3,88.5,-4.0,0.0,,,,
11.616,4,Atta_4,636.6,172.6,85.0,5.1,0.0,,,,
11.742,2,Atta_2,621.9,1477.7,269.3,6.1,0.3,,,,
11.796,1,Atta_1,267.3,1478.1,270.8,6.0,0.3,,,,
11.853,3,Atta_3,239.2,134.4,87.4,45.3,-1.1,,,,
11.904,1,Atta_1,262.8,1480.6,270.7,-5.1,-0.1,,,,
11.961,2,Atta_2,617.3,1480.3,269.4,-5.3,0.1,,,,
12.141,4,Atta_4,627.4,166.6,85.5,-11.0,0.5,,,,
12.205,1,Atta_1,266.9,1479.2,270.7,4.3,0.0,,,,
12.326,1,Atta_1,272.9,1480.6,270.7,-6.2,0.0,,,,
12.326,2,Atta_2,623.7,1480.9,269.6,-6.4,0.2,,,,
12.326,3,Atta_3,245.1,136.9,87.2,6.4,-0.2,,,,
12.326,4,Atta_4,634.1,171.5,85.6,8.3,0.1,,,,
12.503,2,Atta_2,619.1,1481.0,268.9,-4.6,-0.7,,,,
12.503,4,Atta_4,629.2,167.8,85.5,-6.1,-0.1,,,,
12.613,1,Atta_1,265.7,1481.1,271.0,-7.2,0.3,,,,
12.613,2,Atta_2,624.9,1476.8,269.3,7.2,0.4,,,,
12.613,3,Atta_3,211.3,117.9,88.7,-38.8,1.5,,,,
12.677,3,Atta_3,243.0,135.6,87.5,36.3,-1.2,,,,
12.743,3,Atta_3,204.5,115.4,89.1,-43.5,1.6,,,,
12.797,1,Atta_1,278.3,1475.0,271.0,14.0,0.0,,,,
12.852,4,Atta_4,632.5,170.1,85.6,4.0,0.1,,,,
12.905,1,Atta_1,267.5,1480.6,271.1,-12.2,0.1,,,,
12.962,1,Atta_1,262.5,1482.0,271.1,-5.2,0.0,,,,
12.962,3,Atta_3,200.8,113.6,89.0,-4.1,-0.1,,,,
13.017,1,Atta_1,252.0,1485.9,270.5,-11.2,-0.6,,,,
13.126,3,Atta_3,208.1,116.0,88.3,7.7,-0.7,,,,
