time,idrobot,robot,message
13.932,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
14.059,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
14.171,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión -60°"
14.219,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
14.39,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-60.0° real=-57.9° err=-2.1° corr#0"
14.678,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
14.678,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
14.92,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
15.06,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-135.0° real=-132.3° err=-2.7° corr#0"
15.098,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
15.227,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión -60°"
15.416,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-30.0° real=-27.0° err=-3.0° corr#0"
15.607,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
15.721,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
15.74,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
15.848,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
15.883,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-60.0° real=-58.1° err=-1.9° corr#0"
16.196,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-135.0° real=-132.5° err=-2.5° corr#0"
16.627,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
16.791,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
16.909,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
17.057,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
17.277,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-90.0° real=-87.3° err=-2.7° corr#0"
17.457,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión +60°"
17.476,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-135.0° real=-133.1° err=-1.9° corr#0"
17.608,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-45.0° real=-42.7° err=-2.3° corr#0"
17.652,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
17.847,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
17.959,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
18.103,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
18.319,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
18.452,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
18.497,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
18.872,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
18.927,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-75.0° real=-72.2° err=-2.8° corr#0"
19.094,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
19.165,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
19.412,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
19.544,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
19.605,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
19.647,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
19.894,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
19.922,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=75.0° real=72.8° err=2.2° corr#0"
19.991,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
20.032,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
