time,idrobot,robot,message
11.02,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
11.11,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
11.152,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
11.35,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
11.381,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-75.0° real=-73.0° err=-2.0° corr#0"
11.527,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
11.694,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión -60°"
12.073,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
12.198,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
12.366,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.8° err=2.2° corr#0"
12.599,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-135.0° real=-132.4° err=-2.6° corr#0"
12.744,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
12.758,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-90.0° real=-87.4° err=-2.6° corr#0"
12.851,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
12.929,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-135.0° real=-132.4° err=-2.6° corr#0"
13.078,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
13.105,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
13.205,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=135.0° real=132.3° err=2.7° corr#0"
13.224,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión +60°"
13.38,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
13.717,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
13.812,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
14.029,7,Atta_7,"DEBUG: -1, ID: 7, MOVE interrumpido por IR — evasión +60°"
14.124,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
14.14,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
14.184,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=45.0° real=42.6° err=2.4° corr#0"
14.279,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.9° err=2.1° corr#0"
14.515,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
14.531,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
14.66,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
14.91,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
15.075,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
15.199,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
15.305,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
15.43,6,Atta_6,"DEBUG: -1, ID: 6, DEADLOCK (3 evasiones) — escape comprometido +95°"
15.621,10,Atta_10,"DEBUG: -1, ID: 10, MOVE interrumpido por IR — evasión +60°"
15.636,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
15.705,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
15.747,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
15.794,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
15.87,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
16.129,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
16.239,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
16.349,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
16.38,4,Atta_4,"DEBUG: -1, ID: 4, MOVE interrumpido por IR — evasión -60°"
16.436,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
16.515,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
16.62,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-45.0° real=-42.7° err=-2.3° corr#0"
16.731,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
16.789,9,Atta_9,"DEBUG: -1, ID: 9, DEADLOCK (3 evasiones) — escape comprometido +95°"
16.879,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
17.15,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
17.166,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión +60°"
17.18,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-75.0° real=-72.7° err=-2.3° corr#0"
17.314,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
17.355,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión -60°"
17.663,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
17.696,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
17.822,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
17.931,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.1° err=-2.9° corr#0"
18.056,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
18.07,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
18.07,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=95.0° real=92.1° err=2.9° corr#0"
18.62,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
18.672,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
18.686,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
