time,idrobot,robot,message
21.463,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
21.567,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-75.0° real=-72.3° err=-2.7° corr#0"
21.794,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
21.809,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión -60°"
22.113,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-45.0° real=-42.7° err=-2.3° corr#0"
22.245,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=75.0° real=73.0° err=2.0° corr#0"
22.311,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
22.386,7,Atta_7,"DEBUG: -1, ID: 7, MOVE interrumpido por IR — evasión +60°"
22.439,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
22.759,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
22.848,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
22.871,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
22.982,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.1° err=-2.9° corr#0"
23.152,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
23.332,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión -60°"
23.49,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
23.523,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=135.0° real=132.4° err=2.6° corr#0"
23.627,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
23.696,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
